Date,AAPL,AAPL TweetCount,ABBV,ABBV TweetCount,ABT,ABT TweetCount,ACN,ACN TweetCount,ADBE,ADBE TweetCount,AIG,AIG TweetCount,AMD,AMD TweetCount,AMGN,AMGN TweetCount,AMT,AMT TweetCount,AMZN,AMZN TweetCount,AVGO,AVGO TweetCount,AXP,AXP TweetCount,BA,BA TweetCount,BAC,BAC TweetCount,BK,BK TweetCount,BKNG,BKNG TweetCount,BLK,BLK TweetCount,BMY,BMY TweetCount,BRK-B,BRK-B TweetCount,C,C TweetCount,CAT,CAT TweetCount,CHTR,CHTR TweetCount,CL,CL TweetCount,CMCSA,CMCSA TweetCount,COF,COF TweetCount,COP,COP TweetCount,COST,COST TweetCount,CRM,CRM TweetCount,CSCO,CSCO TweetCount,CVS,CVS TweetCount,CVX,CVX TweetCount,DHR,DHR TweetCount,DIS,DIS TweetCount,DOW,DOW TweetCount,DUK,DUK TweetCount,EMR,EMR TweetCount,EXC,EXC TweetCount,F,F TweetCount,FDX,FDX TweetCount,GD,GD TweetCount,GE,GE TweetCount,GILD,GILD TweetCount,GM,GM TweetCount,GOOG,GOOG TweetCount,GOOGL,GOOGL TweetCount,GS,GS TweetCount,HD,HD TweetCount,HON,HON TweetCount,IBM,IBM TweetCount,INTC,INTC TweetCount,JNJ,JNJ TweetCount,JPM,JPM TweetCount,KHC,KHC TweetCount,KO,KO TweetCount,LIN,LIN TweetCount,LLY,LLY TweetCount,LMT,LMT TweetCount,LOW,LOW TweetCount,MA,MA TweetCount,MCD,MCD TweetCount,MDLZ,MDLZ TweetCount,MDT,MDT TweetCount,MET,MET TweetCount,META,META TweetCount,MMM,MMM TweetCount,MO,MO TweetCount,MRK,MRK TweetCount,MS,MS TweetCount,MSFT,MSFT TweetCount,NEE,NEE TweetCount,NFLX,NFLX TweetCount,NKE,NKE TweetCount,NVDA,NVDA TweetCount,ORCL,ORCL TweetCount,PEP,PEP TweetCount,PFE,PFE TweetCount,PG,PG TweetCount,PM,PM TweetCount,PYPL,PYPL TweetCount,QCOM,QCOM TweetCount,RTX,RTX TweetCount,SBUX,SBUX TweetCount,SCHW,SCHW TweetCount,SO,SO TweetCount,SPG,SPG TweetCount,T,T TweetCount,TGT,TGT TweetCount,TMO,TMO TweetCount,TMUS,TMUS TweetCount,TSLA,TSLA TweetCount,TXN,TXN TweetCount,UNH,UNH TweetCount,UNP,UNP TweetCount,UPS,UPS TweetCount,USB,USB TweetCount,V,V TweetCount,VZ,VZ TweetCount,WBA,WBA TweetCount,WFC,WFC TweetCount,WMT,WMT TweetCount,XOM,XOM TweetCount
2022-04-25,0.689066504,100,0.90915219,3,0.996785849,2,0.0,0,0.497370898,4,0.75136656,4,0.774888611,100,0.663865482,3,0.983089179,4,0.705161649,48,0.0,0,0.56520498,6,0.567325354,11,0.641120479,23,0.0,0,0.665486872,1,0.997905731,1,0.591805081,3,0.001301184,1,0.85963707,5,0.128183601,8,0.001810649,1,0.579182125,12,0.748545568,4,0.0,0,0.499753826,6,0.685104455,16,0.787141635,14,0.001804334,1,0.994370461,4,0.759114465,9,0.337881518,6,0.675789844,45,0.501339213,10,0.998250604,1,0.313901456,3,0.0,0,0.636052604,27,0.617604488,8,0.998421967,1,0.427449237,12,0.886820802,14,0.814001952,45,0.787320563,21,0.72571929,40,0.994383395,2,0.841530961,7,0.988293052,2,0.462387795,17,0.603965124,11,0.901861096,12,0.724613688,14,0.002337359,1,0.755458301,65,0.996201813,1,0.912252386,3,0.250593854,8,0.984183192,2,0.337384843,3,0.181887786,6,0.666308515,3,0.679015529,5,0.920252711,4,0.585451225,100,0.873554728,9,0.756525934,1,0.996853262,2,0.997206435,4,0.579477141,70,0.983164057,8,0.658583111,100,0.499882405,10,0.774432784,64,0.997846744,11,0.672579774,9,0.509192581,12,0.995049834,3,0.739357997,4,0.60387947,27,0.946147611,12,0.832317729,13,0.664095647,15,0.521680168,6,0.99757576,1,0.998297811,1,0.706674075,21,0.543869452,11,0.372628963,8,0.746952849,4,0.580446145,100,0.998423219,1,0.002432464,2,0.997282624,1,0.554851205,100,0.0,0,0.595870577,5,0.589533569,26,0.814315846,11,0.677029251,11,0.950677872,1,0.641057123,15
2022-04-22,0.536649678,100,0.874699493,3,0.070270978,1,0.993060291,1,0.744231927,8,0.0,0,0.658291486,100,0.484394474,2,0.0,0,0.604945947,85,0.004347333,2,0.762451909,35,0.733886132,14,0.7070778,7,0.002988639,2,0.500663265,2,0.003053543,2,0.0,0,0.501465909,2,0.0,0,0.55663707,9,0.972890854,2,0.998422563,1,0.626296769,10,0.036665741,1,0.483514732,2,0.495265187,6,0.436427907,13,0.843503825,4,0.531747457,4,0.748977143,8,0.876594782,2,0.332667828,100,0.905895761,23,0.997393847,2,0.852027133,7,0.004943759,2,0.785095288,22,0.908410788,2,0.0,0,0.500232304,6,0.001226098,1,0.749011279,11,0.623331054,81,0.453858184,95,0.986916383,3,0.986917317,3,0.988293052,1,0.690302226,18,0.71668478,5,0.49860879,2,0.200787975,5,0.510460277,3,0.430666334,5,0.0,0,0.523024179,2,0.985706041,6,0.498167384,4,0.107183114,1,0.170617871,6,0.806612253,1,0.997597784,4,0.0,0,0.408563291,99,0.996433139,1,0.731908743,4,0.99797523,1,0.964796285,3,0.574632829,57,0.673461346,5,0.596028,100,0.374604487,10,0.626703036,100,0.0,0,0.731906697,2,0.499514615,2,0.42653479,3,0.499409422,2,0.538773437,59,0.486384054,2,0.996938229,1,0.364047866,11,0.744872952,4,0.994507651,3,0.980479062,6,0.622326785,16,0.580651008,2,0.967791855,1,0.816751241,6,0.662542379,100,0.0,0,0.0,0,0.706564872,8,0.348228457,70,0.989325881,1,0.742187429,4,0.627037103,39,0.7540627,20,0.332706495,3,0.6620447,13,0.315642048,5
2022-04-21,0.568076129,100,0.497770278,6,0.667345641,3,0.998034,1,0.433537212,7,0.997078776,1,0.481522439,100,0.997458041,1,0.99280858,1,0.638405453,99,0.968875527,2,0.377879974,8,0.54232363,21,0.707406853,21,0.502082852,2,0.94223249,1,0.994787782,2,0.99719128,6,0.9920443,2,0.98458156,2,0.498763099,4,0.658033765,3,0.735300628,5,0.495723051,2,0.0,0,0.001226098,1,0.70114076,18,0.443727042,9,0.893467426,2,0.614721224,5,0.528504178,22,0.635533859,5,0.401886004,100,0.893672801,19,0.0,0,0.647201543,7,0.0,0,0.589783567,26,0.992121577,1,0.0,0,0.354992605,8,0.997041047,1,0.672040531,14,0.640724269,25,0.600866801,35,0.622280161,8,0.42959378,7,0.496487669,2,0.906908441,21,0.764521094,9,0.666769929,3,0.739961526,5,0.963594139,4,0.711938253,11,0.0,0,0.0,0,0.998141468,2,0.001226098,1,0.330012088,3,0.745931113,8,0.997852862,1,0.51228116,3,0.0,0,0.405601504,88,0.59756746,5,0.810635949,12,0.001201665,2,0.073083393,2,0.705521219,47,0.629447412,10,0.508929721,100,0.499597847,2,0.520247776,100,0.939268976,2,0.833799925,6,0.398744823,5,0.663751001,9,0.610093299,9,0.520740332,66,0.638467044,2,0.499658354,2,0.908453774,8,0.322767625,11,0.916199178,2,0.0,0,0.834712914,73,0.592043296,10,0.0,0,0.974554777,1,0.643301363,100,0.932533264,1,0.756835074,4,0.995112734,7,0.397578009,76,0.997865081,1,0.665252155,6,0.818578201,17,0.674848524,9,0.647839173,6,0.78223124,18,0.833441707,21
2022-04-20,0.662929004,100,0.448436952,4,0.812689772,29,0.0,0,0.576578115,4,0.004562295,1,0.740864348,64,0.0,0,0.995954663,4,0.492683021,50,0.008998141,3,0.165839932,7,0.788019619,28,0.757900521,32,0.981244624,1,0.997727454,1,0.663198394,3,0.664939539,4,0.0,0,0.794736249,10,0.442638826,6,0.0,0,0.998394907,1,0.001978121,1,0.0,0,0.0,0,0.925113779,10,0.417147647,12,0.593793527,7,0.713439308,15,0.780237572,5,0.918799043,2,0.566634707,100,0.351474045,7,0.004682287,1,0.958488822,1,0.99717766,3,0.719959587,21,0.996532162,3,0.255560443,2,0.307937396,5,0.806185369,10,0.813414942,8,0.694736237,13,0.665121962,24,0.666275679,9,0.991537903,7,0.004562697,1,0.693534383,90,0.80367117,12,0.666397488,6,0.482853301,10,0.329952483,3,0.994531087,7,0.0,0,0.995928288,1,0.731824363,4,0.877508923,4,0.329273937,6,0.502114201,5,0.0,0,0.910247009,25,0.004562697,1,0.388233538,100,0.998504817,1,0.798755754,5,0.5338151,5,0.729427342,7,0.7206454,25,0.02459765,1,0.405234909,100,0.989400125,5,0.650226803,71,0.996428758,4,0.997881949,2,0.64637592,6,0.814041124,42,0.489978821,2,0.435369704,39,0.0,0,0.925325791,3,0.486824802,5,0.498470782,2,0.996555877,5,0.789118528,1,0.652960385,19,0.855341732,19,0.499584583,2,0.499508763,4,0.779470654,100,0.0,0,0.408654679,5,0.977966845,1,0.41915456,53,0.0,0,0.693059819,5,0.596445712,5,0.992028197,9,0.980990489,12,0.794126076,27,0.7088939,9
2022-04-19,0.768386925,100,0.258135332,5,0.996384978,1,0.0,0,0.821459459,6,0.079348244,1,0.704023241,93,0.996956527,2,0.056544863,1,0.727777338,59,0.501948343,2,0.0,0,0.567196192,25,0.70841397,37,0.0,0,0.789784629,4,0.993601024,1,0.679891765,2,0.996655226,1,0.656047666,5,0.578737807,8,0.605279678,5,0.361967009,6,0.656705101,3,0.973968804,2,0.109970545,2,0.815106573,11,0.311445329,11,0.712715195,4,0.31956247,3,0.709336171,7,0.0,0,0.665642345,100,0.497064019,16,0.470272808,2,0.596573217,5,0.997352302,1,0.77009901,23,0.466026066,8,0.0,0,0.534243565,4,0.51439908,2,0.673014895,10,0.932542927,13,0.825579965,24,0.753391443,17,0.989476413,2,0.025310429,1,0.854363993,83,0.781096494,10,0.789121503,68,0.567786947,18,0.503052436,2,0.781988569,4,0.0,0,0.997248054,2,0.782327048,28,0.887232244,3,0.938917319,3,0.976780066,13,0.439057951,3,0.904069471,5,0.0,0,0.381954035,100,0.985873938,1,0.770632188,3,0.5679994,4,0.843338996,2,0.619886581,30,0.903374255,2,0.498347356,100,0.748330043,18,0.791206247,95,0.711789966,2,0.346448231,2,0.49783025,12,0.979870984,7,0.07160123,6,0.690232114,25,0.708936327,8,0.677004126,3,0.749651461,8,0.65250378,11,0.996892114,6,0.00315653,1,0.76676904,16,0.85745694,15,0.996779084,1,0.503400359,2,0.706970787,100,0.997280538,1,0.99774456,2,0.0,0,0.235186466,45,0.904139683,4,0.717619538,1,0.105265744,1,0.705025511,15,0.740700359,8,0.787503061,13,0.201506851,5
2022-04-18,0.733155895,97,0.998010099,2,0.272584631,4,0.218898063,2,0.49489076,2,0.002262492,1,0.681462824,97,0.99736183,7,0.0,0,0.649017658,46,0.351018182,3,0.720340163,3,0.536719158,13,0.72319425,100,0.690591355,10,0.0,0,0.500500425,6,0.323975844,6,0.001281981,1,0.739219744,22,0.604009664,10,0.0,0,0.662906501,3,0.0,0,0.913935468,4,0.938291013,4,0.543803377,11,0.610124775,13,0.556037113,4,0.677494176,3,0.787509031,9,0.325322475,2,0.462940171,44,0.715202727,5,0.0,0,0.75313933,4,0.0,0,0.706810748,21,0.461322835,3,0.993112445,1,0.003642856,2,0.665862723,3,0.681304565,4,0.399599609,8,0.697768694,8,0.471832702,12,0.99441849,5,0.988293052,2,0.727961563,8,0.787753524,15,0.743235552,5,0.662686563,10,0.0,0,0.547117268,7,0.0,0,0.998274863,1,0.994055053,3,0.997516155,1,0.095968739,2,0.583475494,7,0.0,0,0.001490201,1,0.997350752,1,0.290316744,84,0.825066864,1,0.981535122,4,0.739156133,5,0.914390534,4,0.617779246,30,0.0,0,0.541283345,78,0.736452117,4,0.703642892,100,0.785639822,1,0.272770188,2,0.523097884,5,0.239843503,2,0.488829557,2,0.554608428,23,0.627332975,8,0.027088319,2,0.810721709,13,0.545864541,24,0.97819221,1,0.0,0,0.529460801,12,0.989927183,11,0.997376323,1,0.997541726,2,0.777323661,100,0.997466564,1,0.848138976,7,0.551615577,2,0.469543958,41,0.504605184,2,0.19037804,1,0.824271047,19,0.567516486,99,0.832473102,21,0.838613013,15,0.629333681,15
2022-04-15,0.616115535,21,0.499206634,2,0.0,0,0.0,0,0.987562001,1,0.995841444,1,0.44714272,25,0.0,0,0.0,0,0.701187366,15,0.996906936,1,0.996559799,1,0.995014757,2,0.484150558,3,0.502452523,2,0.0,0,0.498431299,2,0.0,0,0.997548223,1,0.498923971,2,0.985331317,3,0.581319794,2,0.0,0,0.0,0,0.0,0,0.0,0,0.990212083,1,0.008920375,1,0.0,0,0.0,0,0.010317314,2,0.0,0,0.99679335,3,0.0,0,0.00592423,1,0.745433477,8,0.0,0,0.334919961,3,0.0,0,0.0,0,0.0,0,0.991141438,2,0.997644424,1,0.963301837,4,0.527509192,4,0.288994994,7,0.0,0,0.988293052,1,0.872183318,6,0.992729634,2,0.0,0,0.665965625,3,0.976130664,2,0.670277504,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.341792828,4,0.0,0,0.0,0,0.0,0,0.441318877,100,0.0,0,0.0,0,0.0,0,0.491672101,2,0.349449114,4,0.0,0,0.642536877,7,0.500182771,2,0.740960396,8,0.0,0,0.995574892,1,0.025398452,1,0.0,0,0.004682287,1,0.899057627,1,0.575414464,2,0.997643292,1,0.998283088,1,0.0,0,0.0,0,0.0,0,0.996563196,2,0.004682287,1,0.0,0,0.0,0,0.735114938,100,0.0,0,0.990427256,1,0.0,0,0.306465676,57,0.997701228,1,0.0,0,0.0,0,0.745980902,49,0.007289934,2,0.997338931,3,0.677384694,3
2022-04-14,0.527137725,80,0.876429905,9,0.489957117,2,0.0,0,0.391889002,6,0.501236439,2,0.524979077,100,0.997688711,1,0.0,0,0.564225917,100,0.335154744,3,0.0,0,0.736293803,20,0.728965924,27,0.982239425,3,0.474151856,2,0.74853492,8,0.741721392,6,0.997626841,1,0.709242372,35,0.822407162,23,0.660604161,3,0.001373483,1,0.382024169,1,0.0,0,0.665486872,1,0.763883613,21,0.005073236,2,0.002523293,1,0.499639608,4,0.767864697,5,0.0,0,0.412598796,11,0.752780726,8,0.0,0,0.862900555,4,0.991402566,1,0.480655805,33,0.99848628,1,0.992251277,1,0.997780263,2,0.335755807,3,0.77083208,8,0.717465748,19,0.580685968,20,0.651108796,43,0.255693701,4,0.997636676,1,0.837659955,25,0.651357298,22,0.538120389,2,0.51800705,46,0.0,0,0.6858802,18,0.0,0,0.010917976,1,0.660112917,2,0.23165974,2,0.761112845,4,0.974872768,5,0.0,0,0.413734923,3,0.904131532,5,0.462233246,100,0.52659969,2,0.929853931,4,0.994456036,7,0.806105442,30,0.420531141,36,0.996348202,1,0.541185843,17,0.834495199,52,0.602954417,100,0.998275876,1,0.597190165,5,0.86846628,8,0.449012166,12,0.0,0,0.661423119,23,0.755111462,5,0.997867465,1,0.875144493,14,0.414551496,5,0.0,0,0.0,0,0.384179125,10,0.830330184,27,0.0,0,0.662887116,3,0.674359931,100,0.0,0,0.831681025,18,0.002475239,1,0.453976167,62,0.793622559,7,0.998355031,1,0.995075285,1,0.798065544,15,0.739044798,69,0.789723207,11,0.525937997,7
2022-04-13,0.602470777,100,0.452084934,47,0.0,0,0.0,0,0.792106766,5,0.004562295,1,0.748164252,100,0.960909784,1,0.0,0,0.613550662,82,0.0,0,0.555000113,3,0.873031794,16,0.696484587,25,0.002010655,1,0.997688711,1,0.846329996,30,0.994676918,2,0.998444796,1,0.559407413,10,0.834855002,5,0.002046602,2,0.998422176,2,0.0,0,0.95259653,4,0.998155743,2,0.91709126,25,0.334214003,3,0.722431049,4,0.827193983,6,0.772674528,7,0.0,0,0.831105592,15,0.731753216,7,0.0,0,0.995842904,2,0.0,0,0.589152071,27,0.666736034,6,0.0,0,0.253783712,4,0.510813129,2,0.597002044,5,0.783506395,14,0.828652721,43,0.679095793,12,0.70995384,6,0.992900342,2,0.975868225,10,0.816560838,13,0.995733082,1,0.560416012,100,0.003362034,1,0.798361905,5,0.0,0,0.324678507,3,0.496361502,6,0.001962449,1,0.949591236,7,0.727381478,3,0.996282399,1,0.762395644,4,0.998319149,1,0.448487388,100,0.0,0,0.991816719,3,0.992302433,4,0.678576317,6,0.701818606,32,0.958795249,1,0.744540914,22,0.749627055,5,0.793068881,90,0.99445343,2,0.021720735,1,0.0,0,0.859500731,6,0.265106704,3,0.372117396,76,0.93749584,12,0.760324686,7,0.7863896,13,0.33903656,3,0.991058409,1,0.0,0,0.784674373,13,0.557604697,3,0.99453181,2,0.60608587,8,0.764389589,100,0.718450248,1,0.821726859,2,0.0,0,0.374776674,64,0.923505525,3,0.779915059,5,0.831988335,2,0.801386518,25,0.942503256,7,0.642715196,19,0.714285576,4
2022-04-12,0.650856962,100,0.716473425,53,0.988681197,1,0.99814713,1,0.992836028,2,0.433277905,2,0.53196547,100,0.849483222,2,0.997794181,2,0.774689512,35,0.993352592,1,0.500435117,4,0.695664685,27,0.688763049,23,0.0,0,0.0,0,0.592132359,5,0.892551201,7,0.500099893,2,0.630096437,9,0.01282551,2,0.0,0,0.662545845,2,0.273691308,3,0.665486872,1,0.499943231,2,0.399303537,9,0.442261981,10,0.302916123,25,0.72161431,6,0.73102615,12,0.001385385,1,0.690365353,22,0.499852146,2,0.0,0,0.292922408,4,0.13244921,1,0.711222631,16,0.329425406,7,0.0,0,0.802557349,1,0.788156375,5,0.733163663,20,0.407531555,14,0.731240563,23,0.400468752,10,0.686010228,13,0.665949614,3,0.897180562,6,0.799168678,12,0.0,0,0.609720098,34,0.0,0,0.938741429,11,0.0,0,0.0,0,0.795732456,5,0.435989724,5,0.538108457,2,0.817963349,11,0.367326264,3,0.678836926,8,0.0,0,0.353860242,100,0.998343825,1,0.981685221,1,0.997806688,3,0.405833866,7,0.553940743,43,0.565915177,3,0.726431215,20,0.86822554,12,0.661900001,100,0.0,0,0.0,0,0.585232709,14,0.981410874,14,0.828304586,6,0.535519915,18,0.621238955,8,0.680906462,3,0.598520661,17,0.996858597,1,0.998310924,1,0.004682287,1,0.641475317,37,0.788239972,11,0.0,0,0.0,0,0.635791367,100,0.0,0,0.499900433,4,0.585244142,2,0.380100279,50,0.0,0,0.500411907,2,0.579378727,9,0.854388073,4,0.885461845,11,0.703776015,16,0.656883874,4
2022-04-11,0.532288627,100,0.641721002,7,0.005465525,1,0.0,0,0.987562001,1,0.990144074,3,0.642385772,100,0.001226098,1,0.0,0,0.549130763,49,0.0,0,0.739644069,9,0.432907154,17,0.665506366,26,0.00228165,2,0.0,0,0.494509722,2,0.572272367,9,0.001269429,1,0.829300304,14,0.665175421,3,0.0,0,0.595307883,5,0.99031046,4,0.0,0,0.001318272,1,0.637312507,16,0.607748718,7,0.0,0,0.574465436,10,0.660995182,10,0.997824639,2,0.577763622,22,0.989646256,1,0.0,0,0.499755133,2,0.454176604,2,0.732918883,46,0.735584708,8,0.0,0,0.449128286,7,0.840032672,6,0.83656104,27,0.657378154,21,0.579121223,22,0.931762104,19,0.825082523,14,0.992135191,5,0.662289804,3,0.806808044,18,0.333735342,3,0.80611209,13,0.993676519,5,0.773568559,5,0.0,0,0.910190672,8,0.470573324,9,0.998457909,1,0.459192501,4,0.001404583,3,0.0,0,0.269564748,1,0.0,0,0.254210304,83,0.997054021,3,0.993079662,2,0.285721587,7,0.665627617,3,0.555532378,71,0.949151516,8,0.528601747,16,0.651333956,5,0.621146029,100,0.995124936,1,0.612168342,3,0.784592342,23,0.0,0,0.559303839,2,0.710544119,7,0.253137667,4,0.474462956,2,0.69321286,15,0.0,0,0.085288759,2,0.503537293,2,0.688549212,100,0.885864792,9,0.499695302,2,0.0,0,0.643354199,100,0.0,0,0.507572002,2,0.0,0,0.301744928,56,0.989325881,1,0.677953477,3,0.996249122,7,0.705333825,24,0.971117143,13,0.763565236,21,0.593887393,11
2022-04-08,0.740487761,88,0.623517126,16,0.995767623,2,0.994343281,1,0.987562001,1,0.333372902,9,0.63160227,100,0.977732837,1,0.995787203,1,0.598439723,52,0.736922273,4,0.0,0,0.396875708,22,0.840673019,24,0.00296639,1,0.00555904,1,0.996665299,1,0.963514845,6,0.622626449,3,0.703540263,8,0.847522914,16,0.093717366,1,0.599085692,5,0.50272417,2,0.0,0,0.976591617,2,0.631107299,23,0.572907607,9,0.883545781,8,0.747097708,11,0.859613759,11,0.0,0,0.493324614,30,0.994842112,2,0.992394229,3,0.580033299,9,0.496407002,2,0.802665247,33,0.667104819,6,0.0,0,0.322762226,6,0.915011721,7,0.634665679,15,0.536688593,15,0.513882485,13,0.753967358,36,0.636418238,23,0.993622869,2,0.825311704,12,0.754101373,6,0.551374346,2,0.613367763,9,0.998180106,4,0.571755242,14,0.996869266,1,0.608255127,3,0.508111667,4,0.995546907,2,0.665486872,1,0.0,0,0.0,0,0.431289062,4,0.004682287,1,0.42527112,97,0.002255377,1,0.919471249,4,0.332669774,3,0.064130364,2,0.747334463,32,0.956494904,5,0.676589285,19,0.337439525,3,0.507890886,100,0.985008836,2,0.507887376,2,0.841408384,13,0.498253963,2,0.004682287,1,0.587706313,13,0.678884863,9,0.997414072,3,0.411863339,7,0.0,0,0.731005649,3,0.02387896,1,0.744281273,32,0.748188644,42,0.0,0,0.675673172,2,0.588312421,100,0.0,0,0.851026995,9,0.996915221,1,0.364206312,73,0.625980466,4,0.372269541,1,0.742518053,8,0.7482422,17,0.753229887,4,0.783326135,30,0.806277916,17
2022-04-07,0.605984798,100,0.638842607,30,0.997761309,3,0.972331107,1,0.991575956,2,0.996869266,1,0.706352634,100,0.997445385,3,0.997189899,3,0.608800025,63,0.665486872,1,0.866973162,3,0.416718901,13,0.650032533,27,0.0,0,0.996869266,1,0.0,0,0.85571597,7,0.99645099,2,0.640138168,14,0.76320118,12,0.053297184,2,0.790524219,5,0.744296192,7,0.674717069,1,0.0,0,0.66959024,100,0.015431811,1,0.498318527,2,0.830879979,6,0.783867103,5,0.990455117,9,0.613233719,53,0.500887427,4,0.996869266,1,0.998310506,1,0.569067147,4,0.537868863,90,0.774502025,8,0.995339453,1,0.001951726,2,0.700934246,2,0.612423817,22,0.310263684,13,0.795314622,7,0.683697309,10,0.718138334,18,0.99115179,3,0.697627218,20,0.813650493,9,0.970917538,4,0.685987329,14,0.73966633,4,0.690673669,11,0.996869266,1,0.583903312,10,0.898090685,10,0.763124548,10,0.0,0,0.809229184,16,0.0,0,0.852934037,12,0.997798622,1,0.463851565,100,0.0,0,0.394509097,5,0.850210641,8,0.582527577,5,0.626199577,38,0.499574233,2,0.634544875,31,0.77358325,5,0.600205858,81,0.996391952,1,0.001312445,1,0.840382106,43,0.996270001,4,0.997688711,1,0.847425622,14,0.715817544,10,0.997753143,3,0.614062311,13,0.712436572,4,0.334536591,3,0.996869266,1,0.654523395,21,0.81497841,43,0.731808099,5,0.995339453,1,0.691901264,100,0.995560169,1,0.0,0,0.996962804,10,0.460693069,66,0.996869266,1,0.359589568,3,0.880249752,17,0.975203838,16,0.611483221,13,0.823688878,43,0.789432899,14
2022-04-06,0.540222112,100,0.721548639,21,0.004682287,1,0.968440413,2,0.989475012,2,0.0,0,0.636793084,100,0.997474164,2,0.0,0,0.693027526,84,0.734071601,4,0.507910027,2,0.634249022,11,0.648055616,26,0.016708894,1,0.0,0,0.98687765,2,0.666995689,9,0.0,0,0.629440122,13,0.909805059,4,0.007008367,1,0.989202678,4,0.997406527,4,0.992206434,3,0.692526385,2,0.729121964,41,0.344085993,9,0.996839066,3,0.866169885,7,0.988174081,3,0.0,0,0.642161674,28,0.119622381,2,0.998040358,3,0.713586044,4,0.360200214,3,0.483286028,27,0.524311611,9,0.995662749,1,0.126788355,8,0.997884229,4,0.753157245,22,0.612455212,12,0.398272778,15,0.362019087,10,0.746608538,12,0.988293052,1,0.691642656,9,0.561767543,18,0.705133307,12,0.663487763,11,0.997636616,2,0.846734095,11,0.0,0,0.747693786,13,0.567238555,6,0.984070212,2,0.342058558,7,0.935605072,16,0.0,0,0.451745301,4,0.998327971,1,0.401681841,100,0.957758546,2,0.995956331,2,0.747417574,8,0.008848999,3,0.553937447,47,0.0,0,0.893999543,11,0.493204296,2,0.579299129,100,0.996815324,2,0.996987621,3,0.679427847,12,0.664272674,3,0.996487349,2,0.654235285,18,0.775890652,9,0.759730821,4,0.62258873,17,0.00555904,1,0.659016401,3,0.0,0,0.502944464,11,0.911904007,9,0.980640312,3,0.872522907,8,0.685529866,100,0.0,0,0.827774167,7,0.99722298,3,0.427625404,69,0.0,0,0.659891143,3,0.697280457,12,0.819821927,58,0.656248702,6,0.741457617,67,0.518011197,4
2022-04-05,0.602647131,100,0.877912004,12,0.448450297,1,0.0,0,0.593847783,5,0.0,0,0.580607328,100,0.048656128,1,0.995325883,3,0.66540802,52,0.0,0,0.996677101,2,0.354318379,53,0.602818411,29,0.0,0,0.0,0,0.99477154,1,0.90838475,6,0.0,0,0.483142909,13,0.399712136,5,0.001886776,1,0.251788719,4,0.998476744,1,0.0,0,0.993455589,1,0.696744066,9,0.697713354,10,0.634985709,8,0.314271406,9,0.520694737,8,0.031835105,1,0.441709121,23,0.665717726,3,0.98025471,1,0.0,0,0.345869779,2,0.697965616,38,0.462677991,13,0.995932937,1,0.381965967,6,0.683377554,4,0.760770074,34,0.660537972,6,0.863837172,15,0.706966217,12,0.917340757,27,0.969117582,3,0.981702578,5,0.737671163,5,0.499562102,2,0.411265047,12,0.0,0,0.675964212,6,0.0,0,0.86951184,10,0.998483419,4,0.236277122,9,0.048656128,1,0.576151649,9,0.0,0,0.606687188,2,0.995194972,2,0.416030977,100,0.048656128,1,0.0,0,0.538110113,14,0.268046191,15,0.7274286,28,0.895798087,2,0.404231667,23,0.748381665,4,0.564246425,82,0.536827095,2,0.0,0,0.684491982,7,0.63906877,3,0.048656128,1,0.829923921,32,0.780896749,15,0.998078644,1,0.695295153,40,0.00555904,1,0.998156369,1,0.0,0,0.659243891,20,0.701002709,10,0.0,0,0.375855121,9,0.658996447,100,0.928748369,1,0.915325373,4,0.343431214,7,0.479210948,66,0.0,0,0.19037804,1,0.671803557,14,0.869848418,16,0.937666833,1,0.800953177,27,0.519330663,10
2022-04-04,0.707816625,100,0.498762975,4,0.735939359,3,0.998513997,1,0.930132955,6,0.908623636,1,0.757530753,100,0.665564207,3,0.995909393,2,0.716108661,58,0.831043065,2,0.994930804,1,0.621707068,29,0.648240374,22,0.0,0,0.017976249,1,0.827832405,6,0.795341531,8,0.0,0,0.727771456,26,0.831169118,3,0.003264918,1,0.666081247,6,0.998420894,1,0.0,0,0.880826294,3,0.573953876,7,0.835664405,8,0.735537688,3,0.618086957,11,0.765528642,13,0.010073607,1,0.561288949,34,0.727519299,3,0.0,0,0.271375954,1,0.983535379,2,0.544145185,36,0.504030232,6,0.0,0,0.60851858,14,0.659431521,6,0.827992267,12,0.815920696,11,0.641591085,17,0.991566193,5,0.674305704,19,0.997067153,2,0.667728782,9,0.994029083,11,0.975987852,10,0.518982829,30,0.985474527,1,0.964915531,7,0.993947387,1,0.447416773,7,0.798585884,5,0.987526894,3,0.501364144,2,0.872760265,17,0.996459126,1,0.70424304,5,0.991478384,1,0.345655681,100,0.992192388,1,0.599253005,4,0.929568787,3,0.377968239,9,0.64931185,32,0.738523434,4,0.689108331,35,0.640130685,16,0.798532863,56,0.662956085,5,0.98970215,4,0.751218845,9,0.617893372,5,0.840790252,3,0.790421987,45,0.976955935,8,0.678422451,1,0.525251986,100,0.501929558,2,0.261670568,2,0.0,0,0.764880536,23,0.939179029,7,0.0,0,0.408895319,4,0.78454265,100,0.0,0,0.584578235,5,0.839905679,2,0.415314865,50,0.398575164,2,0.718651325,10,0.940844595,9,0.816722539,11,0.941785917,8,0.815008638,24,0.734398625,15
